name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Ferme de la Coudraie,15,218 km,217548,1 hour 54 mins,6854,1 hour 53 mins,6798,"La Coudraie, 72350 Saint-Denis-d'Orques, France","48.029700,-0.253222",http://www.grandsgites.com/gite-72-ferme-coudraie-508.htm,,,06.95.87.94.15,"Gestion libre : None  Autres infos : Location forfaitaire pour un week-end ordinaire (du vendredi 17h au dimanche 18h, horaires flexibles selon disponibilités), un week-end prolongé (Pentecôte, Nouvel An, etc...), un midweek (lundi au vendredi) ou à la semaine.  Taxe de séjour : Non incluse Location draps : Non Ménage fin de séjour : 80 € Animaux : Oui Chèques vacances : Oui","
Grand gîte aménagé dans une ancienne ferme isolée dans une vallée de bois et prairies. A 2 h de Paris et 35 mn du Mans. La Coudraie comporte une grande salle pouvant accueillir 50 personnes, un salon, ainsi que des hébergements pour 15 personnes dans les 6 grandes chambres du gîte. Restauration et loisirs de groupe disponible en plus de la gestion libre. "
Le Logis de la Goutte,56,189 km,189031,1 hour 41 mins,6042,1 hour 40 mins,6003,"La Goutte, 72550 Fay, France","48.011331, 0.091805",http://www.grandsgites.com/gite-72-logis-goutte-3258.htm,,,06.22.03.51.65,Gestion libre : None  Autres infos : N'hésitez pas à nous contacter pour établir un devis précis en fonction de votre besoin.  Taxe de séjour : Incluse Location draps : 120 € Ménage fin de séjour : 210 € Animaux : Admis Chèques vacances : Oui,"
Bienvenue au Logis de la Goutte, nous sommes situés à proximité immédiate du Mans. L'autoroute A11 est toute proche et Paris n'est qu’à 2 heures. Nos prestations sont variées, nous vous proposons des salles de réception pour vos évènements familiaux (mariage, cousinade, anniversaire, départ en retraite...) avec un grand nombre de couchages sur place. Notre structure peut accueillir des séminaires et met à votre disposition, une salle de réception de grande capacité, une cuisine professionnelle, des studios dans un environnement verdoyant et isolé. "
Domaine Des Mésangères,45,217 km,216949,2 hours 1 min,7250,2 hours 0 mins,7194,"Les Mésangères, 72270 Mezeray, France","47.840358,-0.013658",http://www.grandsgites.com/gite-72-domaine-mesangeres-759.htm,,,06.75.27.52.88,"Gestion libre : Gite des Charbonnières:
  Autres infos : Semaine : du lundi 12h au dimanche soir ou du samedi 12h au vendredi 12h  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Oui","
C'est dans une ancienne ferme fortifiée du XVI ème siècle que Valérie vous accueille. Le Domaine des Mésangères est composé de deux gîtes et de 13 hectares de nature qu'ils partagent avec la cavalerie des Mésangères."
L'Hubertière,14,430 km,430326,3 hours 53 mins,14004,3 hours 51 mins,13840,"L'Hubertière, 85670 Saint-Christophe-du-Ligneron, France","46.824171, -1.688442",http://www.grandsgites.com/gite-85-hubertiere-3280.htm,,06.38.82.39.32,02.51.35.06.41,"Gestion libre : None  Autres infos : Les tarifs week-end sont en fonction du nombre de personnes, et du nombre de nuits selon la saison. Un supplément de tarif est demandé au delà de 14 adultes.  Taxe de séjour : Non incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non","
Au calme en pleine campagne nos hébergements sont construits en pierre de pays en 1799,  En 2012 dans la grange restaurée ouverte jour et nuit,une piscine intérieure de 120 m² ; un régal des yeux et le bien être pour le corps, nos  gites et la piscine sont ouverts et chauffés toute l'année. Plancher chauffant. Pompe à chaleur, panneaux solaires. Relooké en 2013 la Sarcelle dispose à l'étage de 4 chambres et d'une mezzanine décorées avec soin. Une ancienne bergerie, la Mésange Bleue, nid douillet de plain pied sur le jardin vient en complément de la Sarcelle pour un hébergement total de 7 couples en lits doubles.  Le jardin, un espace de 2000 m² arboré et fleuri avec face aux gites un étang poissonneux d'1 hect 1/2. Un espace jeux, tennis de table, badminton, tennis, vélos. Un barbecue , connexion satellite."
Le Clos des 3 Rois,15,299 km,299456,2 hours 41 mins,9630,2 hours 39 mins,9547,"8 Rue Jacques du Bellay, 49380 Bellevigne-en-Layon, France","47.266571, -0.501567",http://www.grandsgites.com/gite-49-clos-3rois-2729.htm,,06.99.91.95.20,02.41.66.34.04,"Gestion libre : None  Autres infos : Lits faits à l'arrivée, linge de toilette fourni et forfait ménage de sortie compris.  Taxe de séjour : 0,30 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Le gîte du Clos des 3 Rois est installé dans deux dépendances  rénovées avec goût, alliant confort moderne et charme de l'ancien, jouxtant la maison des propriétaires dans un village viticole du Layon, tous services et commerces. Le mobilier a été chiné chez les antiquaires et les brocanteurs. Dans une dépendance, vous trouverez la salle à manger, la cuisine et un petit salon sur une surface de 70 m² au rez de chaussée. Au premier étage, se trouve la salle de billard avec un salon et 1 chambre avec bain. Dans la deuxième dépendance, face à la première, sont installées les 4 chambres mises à disposition selon la formule de location choisie : 6, 8, 10 ou 12/15 personnes. Ces 4 chambres sont équipées d'une salle d'eau avec douche à l'italienne ou douche traditionnelle avec un bac de 90 cm pour votre confort. Tous les lits sont équipés de matelas Tempur, confort très haut de gamme. Toutes les chambres sont climatisées. La grande piscine sécurisée (13 m x 6 m) est chauffée en saison."
Gîte du Ruchot,70,223 km,223270,2 hours 0 mins,7222,1 hour 59 mins,7167,"Les Maisons Neuves, 53270 Blandouet, France","48.068778, -0.292389",http://www.grandsgites.com/gite-53-ruchot-2198.htm,,,06.95.87.94.15,"Gestion libre : None  Autres infos : Location forfaitaire pour un week-end ordinaire (du vendredi 17h au dimanche 17h, horaires flexibles selon disponibilités), un week-end prolongé (Pentecôte, Nouvel An, etc...), un midweek (lundi au vendredi) ou à la semaine.  Taxe de séjour : Non incluse Location draps : Non Ménage fin de séjour : 190 € Animaux : Admis Chèques vacances : Oui","
A 2h de Paris et de Nantes, entre le Mans et Laval, le gîte du Ruchot est un grand gîte de groupe, convivial, isolé au beau milieu de la Forêt de la Grande Charnie.
Rénové en 2015, le gîte se compose d’un bâtiment principal comprenant une grande salle équipée, un coin salon avec poêle à bois, une cuisine équipée, 2 dortoirs et 4 chambres. Un second bâtiment situé à quelques mètres comporte 1 dortoir et 8 chambres supplémentaires. 
Cadre naturel tranquille, idéal pour un événement festif, familial, de travail (classe, séminaire) ou des vacances. Gîte privatisé en totalité pour votre groupe. Restauration et loisir de groupe proposés directement par nos soins. Salle libre d’usage à tout horaire."
Logis des Aulnays,50,325 km,325274,3 hours 1 min,10887,3 hours 0 mins,10797,"201 Le Bois du Pin, 44540 Le Pin, France","47.6061773,-1.1391085",http://www.grandsgites.com/gite-49-logis-aulnays-434.htm,,,02.41.94.18.09,"Gestion libre : Un devis détaillé et adapté à votre événement vous sera expédié sur simple demande.  Taxe de séjour : Incluse
 Location draps : Non inclus Ménage fin de séjour : 210 € Animaux : Admis 3 € Chèques vacances : Oui","
Le logis des Aulnays, 2 grandes maisons de campagne confortables distantes de moins de 150 m accessibles par un chemin arboré, en pleine nature avec 2 piscines (une couverte chauffée + une intérieure chauffée toute l'année), étang empoissonné (1 ha), vélos, kayaks... Chambres et tables d’hôtes, gîtes, hébergement de groupes, salles de réception.
Seul ou en couple, en famille ou entre amis, en groupe pour une réception (anniversaire, mariage...) ou un séminaire.
Un site harmonieux conçu pour la détente, où vous vous approprierez facilement les lieux et vous sentirez chez vous.
"
Le Bonheur est dans le Pré,16,284 km,284089,2 hours 29 mins,8910,2 hours 27 mins,8830,"Les Chandonnières, 49160 Blou, France","47.374745, -0.062715",http://www.grandsgites.com/gite-49-bonheur-pre-1296.htm,,,02.41.67.29.82,Gestion libre : Tarifs pour 8 personnes :  Autres infos : Personne supplémentaire : 25 € pour l'ensemble du séjour  Taxe de séjour : Non Location draps : 5 €/pers. Ménage fin de séjour : 80 € court séjours / 120 € location semaine Animaux : Admis (Suppl. de 150€ et caution) Chèques vacances : Oui,"
Avec piscine, jacuzzi et sauna, billard, salle de jeux, grand gîte de charme aux portes de Saumur au cœur du Val de Loire et des châteaux de la Loire. 180m² de charme, pièce de vie avec cheminée et billard, cuisine indépendante et équipée, 3 grandes chambres de 40 m² (avec 4 couchages dans chacune) et 3 salle d'eau avec WC + 2 chambres dans le gîte annexe (5 chambres en tout et 16 couchages). Terrasse et jardin donnant sur prairie de 2 ha. Au calme de la Campagne et à proximité (2km) des restaurants et commerces. Forfait accès libre à l'espace détente avec sauna et jacuzzi."
Le Bas St Sulpice,25,292 km,292426,2 hours 42 mins,9702,2 hours 40 mins,9608,"Le Bas Saint-Sulpice, 53400 Athée, France","47.8730530,-0.9303651",http://www.grandsgites.com/gite-53-bas-st-sulpice-529.htm,,,02.43.06.19.85,Gestion libre : None  Autres infos : Tarif semaine + de 15 pers. et week-end + de 25 pers. : nous contacter  Taxe de séjour : Incluse Location draps : 10 € Ménage fin de séjour : 70 € Animaux : Petits animaux admis  Chèques vacances : Non,"
Longère du XVIIème siècle, dans la douceur de la Mayenne, idéale pour tous les évènements qui permettent de vous retrouver et faire la fête. Gîte avec une salle de 70 m² avec cheminée centrale et un grand bar, ouvrant par 2 grandes baies sur une véranda de 60 m²."
Gîte Clos Robin,76,225 km,225115,2 hours 0 mins,7192,1 hour 59 mins,7134,"145 Clos Robin, 53270 Torcé-Viviers-en-Charnie, France","48.094459,-0.243712",http://www.grandsgites.com/gite-53-clos-robin-2691.htm,,,06.70.71.81.10,Gestion libre : None Nuit : None Nuit + Petit-déj : None Demi-pension : None Pension complète : None  Taxe de séjour : Incluse Location draps : 5 € Ménage fin de séjour : 200 € Animaux : Non admis Chèques vacances : Non,"
Le gîte Clos Robin est situé en lisière de la forêt de la Charnie à 2h de Paris Ouest entre Laval et Le Mans. Il se compose d'une salle de réception et dancing pouvant accueillir 135 convives. L'hébergement dispose de 3 dortoirs, 8 chambres, 11 salles de bains, 11 WC. La cheminée en pierre est équipée d'un tourne broche pour méchoui et cochons grillés."
La Petite Richardière,15,246 km,246248,2 hours 13 mins,7987,2 hours 12 mins,7931,"Unnamed Road, 49150 Fougeré, France","47.6353354,-0.1794291",http://www.grandsgites.com/gite-49-petite-richardiere-157.htm,,06.62.74.74.37,02.41.82.18.63,"Gestion libre : None  Taxe de séjour : 0,85 €/pers./nuit Location draps : Avec supplément Ménage fin de séjour : Avec supplément Animaux : Uniquement sur demande Chèques vacances : Non","
A 2h30 de Paris et 30 mn d'Angers, la Petite Richardière est une ancienne ferme entièrement rénovée. L'isolement des lieux, l'élégance de la grande salle et la possibilité de dormir sur place conviennent à l'organisation d'évènements tels qu'anniversaire, petit mariage, retrouvailles, séminaires et stages. Possibilité de camper sur place."
Domaine du Breuil,41,393 km,392874,3 hours 33 mins,12771,3 hours 31 mins,12644,"404 Le Breuil, 85170 Saint-Denis-la-Chevasse, France","46.8141,-1.359088",http://www.grandsgites.com/gite-85-domaine-breuil-1224.htm,,06.07.80.71.26,02.51.41.40.14,"Gestion libre : Formule week-end 2 nuits du vendredi 14h au dimanche 17h : tarif à consulter sur notre site internet, nous contacter pour personnaliser une offre  Taxe de séjour : 0,70 €/pers./nuit Location draps : 5 € Ménage fin de séjour : 100 € Animaux : Non admis Chèques vacances : Oui","
Pour vos rencontres week-end ou semaine en famille et amis, réception ou fêtes de fin d'année, le Domaine du Breuil d'une capacité d'hébergement de 40 personnes dispose sur le parc accessible du château de 3 hectares, de 5 gîtes proches, labellisés 3 clévacances, de 3 à 20 personnes, chacun avec aire privative, barbecue et mobilier de jardin. La Longère avec sa salle de réception de 70 m² équipée de sa cheminée ornementale, peut accueillir l'ensemble du groupe. 2 piscines communicantes dont 1 intérieure chauffée vous garantissent une jouissance tout temps des lieux."
Gite les Bas Bretins,15,411 km,410621,3 hours 40 mins,13206,3 hours 37 mins,13043,"Les Bas Bretins, 44160 Sainte-Reine-de-Bretagne, France","47.461702, -2.168761",http://www.grandsgites.com/gite-44-bas-bretin-3386.htm,,,07.83.05.88.67,Gestion libre : None  Autres infos : Possibilité de réserver: à la journée (le rez de chaussée uniquement)  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : 120 € Animaux : Admis Chèques vacances : Non,"
Située entre Nantes et Vannes, à 30 min de l'océan, aux portes du parc de Brière, cette maison de vacances de 300 m² est l'endroit idéal pour se ressourcer, faire la fête (anniversaires, fêtes, vacances)ou se retrouver entre amis, en famille le temps d'une semaine, d'un week-end, d'une journée. Gite 15 personnes, entièrement rénové, avec accès digicode, composé comme suit:
- Rez de chaussé: grand salon de 90 m² avec cuisine ouverte, aménagée et équipée. Une salle de jeux,une salle de cinéma (sur option), une laverie, une chambre accessible aux personnes à mobilités réduites avec sa propre clé et sa Salle de Bain. Etage: coin lecture, 4 chambres et 1 dortoir de 5 places avec chacun leurs propre clefs, salle de bain et WC dans chaque chambre  Extérieur: Grande terrasse bois exposée sud avec vue dégagée sur la campagne environnante et les animaux à proximités (âne, chèvres, moutons, poules), l'ensemble sur un terrain de 5000m² entièrement clôturé avec jeux pour enfants. Possibilité de mettre des tentes et/ou camping car. Possibilité sur option: sorties avec âne et calèche, structure gonflable, vélos. Accueil chevaux: prairie visible du salon et box à proximité. Accueil motos, vélos: gite avec possibilité de garage. Equipement bébé à disposition."
